newid,lact_num,calv_date,alp_date,avg_milk,avg_thi3,avg_csi3,avg_thi30,avg_csi30,avg_precspring
335205,2,2010-12-07,2011-06-03,17.20,60.31,972.80,60.70,1009.01,212.88
228655,1,2006-10-03,2007-06-14,13.97,66.40,999.68,58.60,1071.30,183.98
54994,1,2001-12-15,2002-06-17,11.77,66.71,912.31,61.94,1023.82,141.98
38726,1,2001-10-04,2002-06-21,12.60,66.52,979.43,61.29,1033.70,89.12
110621,6,2001-10-05,2002-06-12,15.43,54.90,1107.75,58.15,1076.36,186.74
399294,2,2014-09-09,2015-07-05,6.20,67.75,918.06,63.75,983.10,75.20
146674,1,2002-11-19,2003-06-17,13.23,69.58,918.57,67.27,946.84,65.49
409622,3,2014-11-01,2015-06-09,17.23,65.86,909.65,64.18,953.89,179.93
304125,3,2012-11-22,2013-06-16,13.73,63.59,936.73,59.54,1029.68,180.62
369565,1,2011-11-22,2012-07-04,13.07,64.52,986.77,65.03,985.38,127.13
139666,6,2005-11-13,2006-06-14,12.77,60.58,988.25,57.22,1050.50,109.30
338628,1,2009-01-01,2009-06-17,15.43,53.81,1102.20,51.49,1094.15,109.79
342518,1,2010-12-07,2011-06-29,12.37,63.29,990.66,56.56,1080.35,117.84
170477,2,2005-12-02,2006-07-01,13.03,57.36,1016.19,54.48,1063.46,129.23
361527,1,2012-11-25,2013-06-27,13.30,64.71,906.37,63.80,958.53,105.06
278748,1,2003-12-26,2004-06-26,13.40,60.23,990.74,54.06,1081.51,100.98
271335,3,2010-09-25,2011-06-02,16.67,56.33,1110.54,55.47,1089.58,141.24
288827,1,2010-02-18,2010-06-14,12.63,55.41,1022.55,53.31,1048.62,119.11
163468,3,2006-10-17,2007-06-17,14.07,60.18,1096.90,57.08,1098.68,176.01
414966,1,2011-09-01,2012-06-19,12.67,60.78,979.96,62.50,1026.75,176.67
245778,1,2008-10-14,2009-06-16,12.13,64.19,1056.15,64.66,1013.63,140.39
285309,2,2011-01-19,2011-06-28,18.56,60.90,973.50,58.45,1020.50,69.13
366732,2,2013-01-18,2013-06-18,22.67,50.23,1076.86,47.89,1097.28,126.77
233397,1,2003-11-28,2004-06-03,14.67,60.65,1068.35,59.45,1030.56,153.07
50563,5,2002-12-18,2003-06-15,15.43,68.76,944.96,65.89,966.38,131.45
186520,9,2011-09-13,2012-06-24,12.07,64.77,979.52,64.11,974.10,179.87
110797,3,2003-11-19,2004-06-04,18.23,59.22,1158.60,61.60,1036.21,148.66
143587,1,2004-01-06,2004-07-17,15.23,59.75,964.03,57.05,1026.14,124.47
209969,7,2010-10-01,2011-05-18,20.17,59.04,1025.58,60.06,1024.24,110.41
417975,2,2013-11-15,2014-06-24,15.40,65.70,954.70,62.72,985.05,189.01
111308,1,2002-10-17,2003-06-22,11.47,63.84,1006.05,66.15,994.08,136.80
48141,2,2001-11-05,2002-06-15,13.50,65.47,994.01,61.60,1046.85,204.46
196953,2,2005-10-29,2006-07-12,9.43,62.95,967.15,64.02,996.92,80.19
90086,1,2003-02-13,2003-06-12,16.49,51.91,1102.70,53.37,1088.38,84.49
313970,3,2008-09-05,2009-06-11,22.53,65.87,958.51,65.56,989.99,117.61
11017,2,2000-10-18,2001-06-26,12.93,64.83,973.66,63.10,1025.55,182.24
122660,1,2002-02-18,2002-06-24,16.32,46.52,1110.30,46.28,1139.49,100.18
281785,2,2008-09-11,2009-06-06,11.47,62.44,992.16,60.93,1043.38,124.15
360406,2,2014-02-17,2014-07-15,22.02,60.24,974.15,59.44,985.95,94.52
226266,1,2007-12-02,2008-06-13,14.50,52.21,1200.42,54.71,1095.75,95.20
3769,5,2004-11-23,2005-06-16,12.33,62.81,1014.35,64.65,977.02,110.28
281576,1,2008-09-04,2009-06-27,9.27,60.86,1063.27,63.00,1027.82,111.48
199035,8,2011-01-14,2011-06-15,21.93,48.76,1069.61,49.31,1079.99,124.81
229654,1,2008-01-03,2008-07-08,17.04,43.26,1166.91,45.09,1144.53,95.19
332781,5,2011-11-09,2012-06-18,16.37,65.61,953.98,66.01,955.29,113.22
419302,2,2013-10-10,2014-05-28,15.53,60.52,1050.33,58.34,1051.75,185.02
170964,1,2005-12-06,2006-06-23,10.60,67.70,948.33,64.94,995.06,90.22
420173,2,2013-12-07,2014-06-06,14.67,57.90,1120.95,61.57,1038.57,160.29
277177,2,2006-01-01,2006-06-30,21.69,54.55,1079.02,52.57,1089.14,72.43
286343,1,2010-01-13,2010-06-22,11.90,49.16,1094.62,51.38,1077.86,87.06
3780,2,2000-09-23,2001-06-16,11.67,54.40,1116.06,58.29,1051.34,208.90
101960,7,2005-01-28,2005-06-01,22.18,47.86,1125.53,50.28,1106.19,115.11
368728,2,2009-02-10,2009-06-25,16.08,51.68,1069.86,53.57,1051.83,91.97
293169,1,2010-09-03,2011-06-04,12.50,64.10,989.42,61.51,1020.42,154.42
362272,1,2012-12-01,2013-06-13,11.93,65.34,897.89,61.41,993.68,153.67
64473,4,2005-09-15,2006-05-27,12.93,62.65,991.80,63.91,989.98,131.34
411634,2,2008-10-25,2009-06-15,16.33,65.33,1058.83,63.29,1021.64,153.41
24880,2,2002-01-23,2002-06-18,19.16,56.96,1007.48,55.79,1043.25,131.08
132275,4,2004-10-15,2005-06-15,16.10,61.01,1008.57,61.38,1032.23,191.09
25963,1,2001-01-13,2001-06-08,12.19,47.73,1129.02,47.86,1132.10,112.23
377387,2,2014-10-01,2015-06-06,11.43,69.83,903.10,62.02,994.14,145.95
234020,1,2003-01-13,2003-06-24,14.04,47.73,1141.96,49.97,1107.10,69.64
166334,6,2008-12-27,2009-06-24,22.17,54.70,1057.86,56.99,1040.84,93.84
362759,2,2011-11-19,2012-07-10,16.67,52.26,1097.66,49.86,1156.22,164.03
215924,1,2005-11-15,2006-07-03,11.40,61.38,1024.13,63.74,1015.96,135.69
66788,1,2002-09-21,2003-06-02,13.03,66.66,980.83,64.92,964.36,141.76
200459,1,2000-12-01,2001-06-18,12.30,61.44,1024.50,62.38,1017.24,209.41
41966,2,2001-10-15,2002-06-12,14.67,64.70,1025.48,64.23,1001.26,168.97
312875,1,2011-01-04,2011-06-04,14.49,51.99,1084.12,53.17,1058.43,125.16
263278,1,2005-09-28,2006-06-27,10.27,63.51,1023.63,60.79,1027.83,135.49
32292,9,2002-09-20,2003-06-23,8.50,67.24,987.62,69.18,941.38,96.92
148252,5,2004-01-18,2004-07-03,19.77,57.63,1035.33,57.46,1035.71,101.12
377427,2,2014-10-24,2015-06-11,15.37,63.47,965.01,64.52,987.65,169.42
390183,2,2012-12-05,2013-06-12,14.63,63.82,977.93,62.42,997.02,117.00
86954,3,2001-11-01,2002-07-03,8.90,59.18,1091.85,60.98,1040.56,122.97
394141,2,2013-02-01,2013-06-21,20.59,51.66,1076.31,51.02,1074.79,89.07
107505,3,2006-01-10,2006-06-25,23.17,56.50,1016.96,54.26,1050.75,90.12
156510,3,2004-12-01,2005-06-14,9.53,64.89,998.73,64.06,990.53,70.81
324024,2,2012-09-04,2013-06-14,13.60,64.10,957.78,59.59,1012.57,163.16
184218,6,2012-11-30,2013-06-08,14.37,62.96,962.60,57.02,1058.44,190.78
200974,1,2006-12-24,2007-06-12,12.07,64.32,953.10,60.01,1040.91,103.08
8256,1,2000-10-10,2001-06-08,14.23,52.60,1124.90,55.91,1088.25,186.61
177478,1,2003-11-29,2004-06-23,12.87,57.66,1029.83,60.12,1043.89,156.16
171512,2,2007-02-24,2007-06-14,17.91,49.29,1122.68,50.39,1110.69,143.47
366518,1,2012-01-28,2012-07-07,18.96,45.54,1175.04,44.29,1153.71,93.50
163095,2,2002-10-01,2003-06-17,9.23,64.24,997.37,64.13,987.14,111.92
156916,2,2007-01-12,2007-07-03,17.79,55.42,1089.00,53.79,1087.67,111.52
213129,7,2007-09-29,2008-06-10,14.87,58.83,1119.82,61.22,1012.53,145.88
361625,5,2015-01-14,2015-06-19,20.02,50.75,1075.59,49.69,1107.77,111.54
335210,2,2010-12-04,2011-07-01,11.13,56.95,1084.75,57.73,1054.65,153.90
299471,4,2014-10-04,2015-06-20,20.07,62.81,1049.72,64.31,988.57,116.72
184284,3,2008-10-24,2009-06-11,17.37,64.55,1018.09,62.93,1000.06,167.09
173251,3,2004-10-20,2005-06-17,20.00,63.31,997.76,62.16,1024.63,172.51
355988,3,2010-11-11,2011-06-15,14.97,69.21,922.70,65.68,967.58,132.58
340891,1,2010-10-17,2011-06-01,13.67,64.52,981.53,63.27,1003.31,132.58
367056,1,2011-11-20,2012-06-09,14.80,61.16,1031.57,61.80,1031.94,176.67
174712,2,2005-02-13,2005-06-19,23.26,55.24,1041.59,52.85,1089.06,138.95
296194,1,2010-09-23,2010-10-21,24.83,36.49,1193.91,43.40,1152.68,82.60
22297,2,2000-12-09,2001-06-20,11.50,64.32,970.79,62.88,1008.31,219.04
215611,1,2000-11-09,2001-06-25,11.20,67.85,908.73,64.98,968.36,163.02
312513,2,2009-12-09,2010-06-15,16.87,65.10,992.50,62.59,1002.97,143.44
294670,6,2013-09-29,2014-06-17,16.80,62.60,941.09,61.77,1009.95,187.93
164351,2,2006-12-06,2007-06-16,14.97,61.66,1123.54,59.25,1063.30,183.98
384357,2,2014-11-15,2015-06-06,18.30,73.81,847.09,62.76,978.60,179.46
79665,1,2001-10-15,2002-06-30,8.90,62.14,1010.00,62.43,1037.15,190.86
124156,4,2004-09-02,2005-06-11,19.27,59.88,1047.80,63.56,1001.00,169.34
288054,2,2007-11-10,2008-06-09,15.70,59.91,980.19,56.29,1112.71,119.99
261416,7,2010-02-11,2010-05-27,19.86,53.60,1057.62,51.42,1105.37,146.45
312767,6,2012-01-23,2012-06-26,21.57,46.79,1134.88,48.39,1110.95,98.98
70555,4,2005-02-13,2005-06-17,21.76,57.79,1009.89,55.37,1025.42,87.19
143594,4,2006-02-09,2006-06-18,24.35,53.10,1087.31,52.63,1084.90,151.24
228270,1,2005-10-14,2006-06-13,16.07,62.10,995.38,53.52,1135.11,140.42
417958,1,2013-12-29,2014-06-14,14.40,63.63,1003.36,60.20,1051.17,153.77
395120,1,2007-11-26,2008-06-09,17.67,62.46,1046.82,63.10,982.46,150.67
279840,2,2009-11-13,2010-06-13,16.90,65.09,1028.10,58.81,1022.81,88.41
36038,4,2001-09-23,2002-07-08,15.87,56.29,1079.42,57.23,1046.87,106.74
285673,1,2006-11-20,2007-06-19,13.50,58.58,1065.48,56.47,1086.23,192.14
26185,5,2002-01-01,2002-06-16,21.27,54.26,1078.46,52.54,1113.64,167.05
304260,2,2010-10-29,2011-05-19,21.70,63.80,944.75,61.23,1001.81,154.88
393038,1,2014-01-22,2014-06-06,22.82,52.85,1072.83,57.03,1022.82,109.10
331270,4,2007-11-07,2008-06-06,16.07,60.88,987.62,64.53,969.89,162.24
384357,1,2013-11-03,2014-06-12,16.60,63.68,978.52,60.33,1037.02,217.91
54998,1,2001-12-16,2002-06-14,17.30,64.06,937.67,60.40,1032.84,208.54
97188,3,2005-12-22,2006-06-25,17.47,68.66,928.13,65.44,959.06,140.91
34778,7,2008-09-30,2009-06-11,22.30,67.60,972.01,64.40,1001.17,116.07
388918,2,2011-02-16,2011-05-27,22.01,58.96,1029.07,58.23,1026.33,87.49
35087,2,2001-09-18,2002-06-30,8.77,61.50,1025.20,64.21,994.88,144.27
91337,8,2000-09-07,2001-06-10,12.87,58.35,1136.45,61.66,1018.98,218.36
317910,2,2010-01-31,2010-06-06,19.91,53.95,1023.10,51.25,1073.99,174.07
261029,1,2002-02-07,2002-07-01,15.81,55.84,1070.70,55.65,1076.09,132.29
128008,1,2004-09-28,2005-06-07,15.50,55.77,1146.08,61.75,1028.06,145.03
416144,2,2014-12-23,2015-06-24,13.93,61.54,1050.08,66.19,954.64,150.55
53060,2,2001-12-01,2002-06-08,8.83,55.82,1147.25,57.21,1079.02,185.55
62114,1,2000-09-23,2001-06-18,15.50,55.30,1090.75,60.34,1036.12,180.69
245761,1,2008-10-14,2009-06-05,18.10,55.14,1044.88,56.46,1047.65,181.88
252168,1,2001-09-07,2002-06-05,14.67,63.49,1003.13,61.12,1028.36,181.00
119317,1,2003-01-14,2003-07-07,14.35,54.89,1045.65,51.22,1092.10,79.12
165143,1,2002-11-05,2003-06-04,11.40,61.09,1036.28,56.69,1078.85,125.42
204753,1,2006-02-15,2006-06-19,13.12,55.25,1041.99,53.20,1067.84,125.87
114485,1,2003-12-14,2004-06-15,14.40,61.14,1005.60,61.33,1041.60,152.31
158906,3,2008-02-22,2008-06-11,19.64,51.45,1103.61,54.93,1052.37,145.29
292182,2,2011-09-08,2012-07-04,16.23,61.22,1000.30,62.71,989.48,165.79
106678,1,2001-11-12,2002-05-22,11.70,65.26,932.86,60.87,1017.23,182.44
406623,1,2014-10-17,2015-06-29,11.13,62.16,992.35,64.64,996.43,88.35
306692,1,2010-11-10,2011-07-01,14.03,60.15,1045.84,62.71,1036.89,128.23
57331,4,2003-02-24,2003-07-01,17.30,56.16,1039.02,57.86,1050.59,84.59
320833,1,2011-09-11,2012-06-27,13.00,56.12,1167.51,56.11,1080.00,126.90
394757,1,2014-02-21,2014-06-14,18.86,59.42,1044.07,58.48,1021.17,115.99
421617,2,2010-11-20,2011-06-12,10.63,60.86,1035.62,63.22,1030.96,127.92
142675,2,2003-11-29,2004-06-26,10.43,67.23,955.78,65.73,983.54,61.30
387176,4,2012-10-02,2013-07-08,17.63,59.58,1051.08,62.98,985.18,202.74
254898,2,2007-09-25,2008-06-16,9.10,53.66,1100.77,58.14,1059.37,131.58
276968,2,2009-10-29,2010-05-25,11.53,66.08,924.70,60.08,1020.85,175.17
417390,2,2015-01-08,2015-05-28,19.00,54.26,1049.14,54.97,1036.34,119.88
7818,3,2000-10-08,2001-06-19,17.57,45.59,1213.68,51.09,1149.56,218.70
328430,1,2011-10-17,2012-07-05,12.87,55.80,1132.50,55.75,1110.76,122.80
394958,2,2011-11-09,2012-06-30,11.70,68.93,913.19,64.98,989.46,157.46
267761,2,2010-09-15,2011-06-08,18.27,64.92,1022.76,61.77,1003.36,154.56
325524,3,2009-09-15,2010-06-10,14.50,64.10,1022.07,58.56,1050.76,180.26
136761,4,2000-12-04,2001-06-08,16.90,63.45,993.25,64.10,983.71,141.00
412849,1,2013-09-27,2014-06-11,15.43,64.28,1006.20,61.35,1043.78,174.68
73795,8,2002-10-17,2003-06-27,9.93,55.99,1072.62,58.93,1005.80,70.07
364525,2,2014-01-15,2014-07-14,13.57,50.59,1076.57,48.84,1113.86,213.09
217262,10,2011-10-29,2012-07-01,8.47,68.04,1070.89,64.78,1032.33,164.67
373092,2,2014-09-10,2015-06-15,14.43,68.28,988.23,66.73,935.13,143.63
412042,1,2014-11-15,2015-06-03,15.97,72.50,874.14,65.26,938.22,163.24
195864,4,2008-01-14,2008-06-18,20.67,53.57,1070.83,54.52,1070.45,116.27
60460,1,2001-02-25,2001-06-26,16.87,52.40,1116.23,52.73,1108.07,150.09
179962,1,2003-10-18,2004-06-09,12.23,64.30,1031.35,59.21,1053.07,139.31
102604,2,2003-10-15,2004-06-19,13.37,59.96,1054.14,59.97,1040.76,158.68
119542,1,2002-09-13,2003-05-16,14.53,61.83,1016.91,63.68,984.55,107.25
216892,1,2007-10-14,2008-06-16,13.53,56.91,1061.24,61.99,1026.02,155.03
59115,4,2002-02-01,2002-05-31,18.42,54.70,1108.39,54.74,1086.20,201.51
222433,2,2005-11-24,2006-06-28,12.30,70.71,991.52,65.43,980.23,96.22
409397,2,2010-02-10,2010-06-29,17.82,49.42,1107.30,48.58,1107.88,87.16
215883,6,2010-10-31,2011-05-20,24.17,61.02,1006.69,59.65,1025.42,161.51
95870,7,2006-12-30,2007-05-22,21.30,63.08,1034.02,60.45,1039.93,156.89
152787,2,2001-01-23,2001-06-11,16.39,51.94,1081.52,53.60,1083.52,128.92
315502,1,2011-02-10,2011-05-30,20.87,53.26,1013.73,51.92,1068.29,149.23
276345,1,2009-10-25,2010-06-08,10.20,66.07,956.39,58.65,1048.17,184.11
47190,7,2009-01-07,2009-06-06,17.16,45.37,1138.24,46.61,1131.62,154.84
15464,6,2003-11-10,2004-06-19,17.23,66.07,960.08,63.58,980.61,159.93
368376,2,2011-01-10,2011-06-01,21.66,59.88,1000.90,54.64,1041.00,129.84
231517,1,2007-02-14,2007-07-01,13.37,58.48,1059.40,56.02,1048.77,120.63
345506,2,2013-09-10,2014-06-16,12.87,66.14,904.16,64.69,971.55,137.00
368630,1,2013-02-18,2013-06-29,15.04,54.99,1057.79,51.02,1081.96,86.46
112006,3,2002-12-11,2003-06-22,12.93,73.37,907.86,72.17,923.34,64.49
203617,1,2007-01-24,2007-06-21,12.87,51.87,1090.24,47.76,1143.29,173.66
420527,1,2015-02-28,2015-06-13,14.89,57.78,1023.09,58.22,1011.71,98.78
145582,1,2004-02-10,2004-06-16,16.32,47.41,1073.26,52.26,1058.63,87.78
80660,4,2001-12-13,2002-07-03,5.93,61.71,1081.39,63.55,1026.00,193.02
351029,5,2010-09-27,2011-06-24,19.70,56.18,1048.14,61.15,1021.90,159.67
172144,1,2005-12-16,2006-07-03,13.63,61.38,1024.13,63.74,1015.96,161.73
388078,1,2011-12-12,2012-06-04,16.83,60.45,1035.14,58.95,1034.62,147.96
386818,2,2013-11-18,2014-05-28,13.33,60.52,1050.33,58.34,1051.75,185.02
84041,2,2002-12-05,2003-06-30,14.50,71.60,920.16,70.52,910.89,133.65
34085,2,2002-09-16,2003-06-01,10.70,70.89,938.00,68.34,945.76,89.18
289467,3,2009-02-07,2009-06-16,16.20,56.97,1083.78,54.30,1086.78,107.75
205565,2,2006-02-02,2006-06-30,15.09,53.17,1093.08,56.76,1036.66,86.72
253582,5,2009-12-03,2010-06-22,14.37,59.57,1013.09,63.40,1001.33,145.88
87701,5,2007-01-10,2007-06-07,25.68,54.63,1047.07,50.68,1103.02,143.31
143634,8,2011-02-16,2011-06-08,22.63,,,,,86.01
301771,4,2013-12-17,2014-06-12,19.43,66.75,989.29,61.93,1032.39,188.68
251314,5,2012-02-18,2012-06-16,26.99,55.86,1043.81,55.28,1061.86,135.17
135846,2,2004-10-29,2005-06-20,10.53,65.65,948.23,58.87,1059.97,141.64
222911,6,2008-11-19,2009-06-25,18.07,57.44,1020.36,60.00,1044.24,145.48
419746,2,2015-02-13,2015-06-07,18.27,49.75,1122.06,49.22,1089.40,126.81
345670,4,2009-11-25,2010-06-03,18.70,61.24,1003.26,59.96,1050.96,152.11
23347,4,2004-02-21,2004-06-20,17.08,55.07,1065.27,55.86,1058.15,106.95
333308,2,2009-09-13,2010-05-26,15.53,68.78,924.20,63.14,977.33,76.65
215819,2,2002-01-20,2002-06-03,17.08,51.97,1118.16,53.90,1093.22,142.83
52483,5,2000-11-21,2001-06-12,15.07,60.22,1089.83,58.29,1085.60,160.46
323357,3,2013-11-25,2014-06-11,12.53,64.95,981.54,62.00,1038.66,180.30
194721,5,2006-11-07,2007-05-31,18.33,61.89,1019.25,63.19,1014.04,155.88
416487,1,2014-12-27,2015-06-23,15.23,56.80,1082.54,64.38,989.17,147.28
147882,1,2005-02-04,2005-07-02,14.33,45.79,1083.91,50.34,1064.31,96.00
146169,2,2003-01-21,2003-06-25,14.57,52.43,1103.41,55.59,1065.73,80.75
228868,2,2004-12-21,2005-06-27,14.27,66.38,911.22,62.45,1003.02,136.16
419847,1,2012-10-15,2013-06-14,15.63,66.74,987.23,61.22,1040.46,144.64
383678,3,2013-10-30,2014-06-23,14.80,61.94,1090.56,61.65,1051.00,160.29
60769,2,2002-02-25,2002-06-24,17.24,53.99,1042.44,53.86,1061.77,132.69
290183,1,2006-01-01,2006-06-09,16.51,52.16,1091.50,51.67,1097.37,110.19
285796,3,2006-09-23,2007-06-09,14.63,59.91,1022.50,54.65,1128.16,175.77
96400,1,2003-09-20,2004-06-24,13.90,60.19,1081.12,62.65,1008.06,126.23
59863,2,2003-02-16,2003-06-07,20.12,61.62,1000.16,57.30,1047.45,134.08
135110,4,2005-10-23,2006-05-23,16.70,66.38,957.25,64.43,972.04,157.57
259427,1,2009-01-21,2009-07-03,15.86,58.60,1022.26,56.34,1035.01,115.33
273072,6,2007-10-14,2008-07-03,15.47,57.54,1107.63,56.22,1065.65,167.06
206471,6,2010-12-13,2011-07-05,19.27,63.70,991.92,62.60,1028.78,134.84
89437,2,2004-02-04,2004-06-25,18.69,52.84,1079.80,51.84,1073.60,98.54
341177,2,2012-01-28,2012-05-17,15.69,43.85,1160.40,42.67,1169.96,158.45
209609,1,2007-09-06,2008-06-17,19.57,54.10,1059.58,58.92,1021.30,105.23
265758,4,2012-09-24,2013-06-23,22.47,62.59,1020.19,60.87,1038.50,221.18
187478,7,2011-12-01,2012-06-10,25.17,54.02,1096.41,57.17,1082.36,134.02
358338,2,2012-11-05,2013-06-21,14.07,65.96,957.33,59.44,1031.37,194.60
234551,2,2004-01-18,2004-07-07,16.55,56.26,1098.27,57.52,1043.59,95.28
393863,4,2014-02-05,2014-06-11,20.81,55.96,1040.17,54.58,1059.88,118.61
418551,4,2014-01-28,2014-06-15,19.74,53.80,1046.82,54.92,1051.88,127.11
250599,4,2010-01-28,2010-06-07,20.73,53.64,1078.32,53.83,1044.24,108.41
25331,3,2001-01-06,2001-06-18,23.79,53.10,1113.74,53.25,1104.21,183.51
420761,1,2010-12-21,2011-06-05,14.23,58.73,1087.45,58.98,1042.51,134.71
109625,4,2002-11-08,2003-06-26,13.63,68.16,1028.98,70.07,930.06,63.11
367198,1,2013-01-25,2013-06-07,17.60,51.92,1023.63,52.80,1049.91,129.73
197100,1,2004-12-30,2005-06-30,12.30,66.46,975.58,63.17,998.62,174.55
321293,3,2011-09-15,2012-06-01,19.10,66.13,941.20,64.79,968.04,123.00
68508,5,2005-09-27,2006-05-23,15.87,63.57,1027.24,64.32,983.43,162.73
234800,3,2007-02-19,2007-06-18,19.92,49.31,1083.71,51.94,1073.75,124.56
68126,5,2005-11-02,2006-06-14,20.10,61.92,968.40,56.67,1060.47,85.06
134039,1,2004-10-22,2005-06-21,12.37,70.27,853.70,62.29,1006.17,144.82
312352,3,2009-10-21,2010-06-12,18.50,69.73,913.55,66.71,947.50,139.19
178054,1,2005-01-27,2005-06-19,13.04,45.33,1153.00,46.42,1139.62,134.93
256231,1,2007-12-08,2008-06-04,12.83,63.55,1042.03,66.01,971.59,166.55
370930,1,2009-02-12,2009-06-16,12.80,45.98,1172.88,45.54,1143.30,138.79
230785,2,2003-12-08,2004-06-28,12.30,64.17,964.70,59.39,1042.66,152.34
216164,2,2007-10-11,2008-06-17,14.93,56.95,1038.51,61.57,997.22,156.66
233538,2,2008-02-21,2008-06-27,23.24,61.45,999.57,59.02,1017.62,110.64
270070,2,2006-11-28,2007-06-27,13.27,59.61,1017.39,57.53,1076.48,174.06
417774,1,2015-01-13,2015-06-13,17.26,,,,,113.10
41990,2,2001-10-15,2002-05-25,10.07,59.74,1018.36,59.95,1018.26,169.26
388318,1,2012-12-01,2013-05-30,14.67,63.97,1026.02,65.41,957.85,129.00
139520,2,2005-12-17,2006-06-25,15.60,65.04,969.77,61.01,1035.31,132.56
184668,2,2004-09-30,2005-05-17,13.87,67.10,951.41,64.07,993.70,146.91
342508,2,2012-02-18,2012-06-19,15.27,50.01,1112.58,52.06,1084.38,104.72
246965,5,2013-02-10,2013-06-22,18.80,55.94,1040.43,54.14,1036.14,136.68
20757,2,2000-11-28,2001-07-04,11.27,65.15,957.36,64.75,997.72,165.83
335984,1,2009-11-28,2010-06-22,16.60,54.54,1091.01,61.74,1046.76,140.64
223862,2,2008-12-07,2009-07-15,11.80,61.69,1013.95,63.06,991.24,143.44
25958,1,2001-01-13,2001-06-23,15.34,45.26,1172.47,45.32,1167.54,127.63
108639,2,2005-01-15,2005-06-26,27.53,42.86,1170.09,45.86,1137.81,66.88
381949,4,2014-11-10,2015-06-15,16.33,68.28,988.23,66.73,935.13,143.63
90410,3,2001-02-10,2001-06-20,14.98,56.62,1042.49,55.03,1044.03,120.50
180850,1,2002-01-05,2002-05-23,16.42,54.84,1069.52,54.96,1057.60,146.50
419494,3,2015-02-08,2015-06-18,20.15,55.45,1056.47,52.36,1082.49,82.04
37527,2,2002-11-24,2003-06-07,14.17,64.77,949.26,61.83,1002.98,137.99
364945,2,2014-02-09,2014-06-27,31.01,51.69,1067.95,52.66,1073.87,156.68
349700,1,2012-09-24,2013-06-10,14.07,63.68,977.96,61.39,996.79,140.28
191811,7,2006-10-25,2007-07-19,7.30,62.42,949.62,59.09,984.36,159.46
255640,1,2008-01-06,2008-06-13,20.88,50.15,1106.97,49.57,1107.28,109.02
137923,3,2003-10-09,2004-06-13,17.20,54.32,1087.64,53.54,1092.14,62.55
198809,2,2007-12-27,2008-06-12,13.03,60.39,1106.84,62.74,1007.76,243.09
212867,2,2009-01-16,2009-07-14,25.71,59.68,999.38,59.79,1007.98,54.80
260071,2,2008-01-02,2008-06-28,19.70,53.23,1088.67,51.68,1079.86,91.26
37922,8,2008-12-18,2009-06-24,17.10,59.33,1040.82,62.18,1005.70,87.87
242315,1,2008-09-30,2009-06-13,14.23,59.44,1055.42,60.91,1059.21,114.13
287697,3,2007-12-11,2008-05-28,18.93,69.44,893.26,62.34,982.56,98.35
177935,1,2004-11-27,2005-06-30,13.17,66.53,970.58,62.73,1003.84,120.17
306481,2,2006-10-29,2007-05-22,13.63,66.20,965.13,62.69,1028.61,138.49
4165,7,2004-11-22,2005-06-05,18.13,57.90,1079.83,61.77,999.28,148.00
260921,2,2009-02-12,2009-06-02,20.85,54.86,1030.49,56.09,1044.35,93.80
359992,2,2011-12-08,2012-06-19,10.70,66.44,920.38,63.06,972.32,155.23
230898,2,2004-11-24,2005-06-08,20.80,49.40,1135.08,57.05,1054.10,155.82
122151,4,2003-01-20,2003-06-09,21.06,55.96,1032.45,54.83,1067.70,126.77
161167,9,2011-01-16,2011-06-14,21.17,51.09,1104.33,54.86,1061.35,80.82
355934,1,2008-02-08,2008-06-06,15.25,46.94,1113.92,49.20,1104.21,127.51
415915,1,2013-10-23,2014-06-21,16.17,63.86,1004.93,64.25,981.83,157.61
158626,2,2006-09-16,2007-05-07,14.53,63.64,954.83,60.86,1008.09,141.32
370351,2,2011-10-20,2012-06-20,14.67,58.17,1069.08,56.29,1047.22,149.59
366985,4,2013-01-22,2013-06-28,16.74,52.75,1073.48,51.20,1081.46,93.11
229395,1,2006-10-14,2007-06-12,18.10,63.66,987.56,58.54,1074.43,215.34
399674,2,2012-10-25,2013-06-28,13.80,58.59,976.08,57.57,1028.04,94.80
28542,2,2001-02-16,2001-06-25,16.69,57.14,1021.81,56.71,1060.51,122.09
285657,1,2010-01-04,2010-06-26,11.33,49.05,1076.34,47.15,1109.40,89.42
400548,1,2014-09-18,2015-06-30,16.70,61.73,962.17,63.43,994.88,150.80
366129,2,2013-01-10,2013-06-15,19.81,49.42,1049.86,49.61,1083.30,149.39
312892,1,2009-12-03,2010-06-22,12.87,58.14,1124.76,66.15,982.12,165.59
208923,4,2005-01-19,2005-06-01,18.92,50.71,1088.63,50.43,1082.57,117.96
110545,2,2001-11-18,2002-06-29,13.83,56.92,1086.72,60.18,1027.79,127.24
10266,2,2000-10-16,2001-06-14,16.43,64.68,986.65,64.76,968.36,163.85
388720,2,2013-12-03,2014-06-16,16.17,60.67,991.81,58.74,1057.80,113.53
174795,1,2004-01-09,2004-07-06,19.27,60.68,1000.29,59.44,1025.22,146.83
177005,1,2003-02-24,2003-06-27,18.41,52.88,1081.18,50.61,1107.76,88.22
131811,2,2005-09-30,2006-06-24,13.17,63.66,996.12,60.42,1042.39,96.32
113784,1,2002-10-09,2003-06-17,13.33,65.75,1042.37,63.96,990.40,121.29
73884,2,2000-09-15,2001-06-12,9.77,58.93,1078.09,64.04,998.16,155.31
